对你爱不完,"金池,魏语诺",,,,,,,,,,,,,,,
对你爱不完,金池/魏语诺,,,,,,,,,,,,,,,
小事变乐事,罗志祥,,,,,,,,,,,,,,,
小小的幸福,孙楠,,,,,,,,,,,,,,,
山重水又复,钟欣桐,,,,,,,,,,,,,,,
巧克力之歌,"周天然,白客,小爱,子墨,本煜",,,,,,,,,,,,,,,
年轻的战场,中国好声音学员,,,,,,,,,,,,,,,
幸福你和我,"波拉,张渼壹",,,,,,,,,,,,,,,
幸福的可能,周蕙,,,,,,,,,,,,,,,
开学第一课,TFBOYS,,,,,,,,,,,,,,,
当你想着我,品冠,,,,,,,,,,,,,,,
心中一把火,张杰,,,,,,,,,,,,,,,
心为你而碎,sara,,,,,,,,,,,,,,,
忘不了的人,陈浩民,,,,,,,,,,,,,,,
恋上你背面,张学友,,,,,,,,,,,,,,,
恋爱达人秀,"崔子格,老猫",,,,,,,,,,,,,,,
情歌两三首,郭顶,,,,,,,,,,,,,,,
想你的365天,"央吉玛,阿来,妥云福",,,,,,,,,,,,,,,
想你的365天,"李玟,张靓颖,沙宝亮,林志炫",,,,,,,,,,,,,,,
意外的旅行,"高磊,余文飞",,,,,,,,,,,,,,,
感动每一刻,林俊杰,,,,,,,,,,,,,,,
愿得一人心,"李行亮,雨宗林",,,,,,,,,,,,,,,
我不会说话,陈楚生,,,,,,,,,,,,,,,
我不懂爱情,常石磊,,,,,,,,,,,,,,,
我不是男神,"张亮,张悦轩",,,,,,,,,,,,,,,
我们结婚啦,"冷漠,杨小曼",,,,,,,,,,,,,,,
我会再想你,Kimberley,,,,,,,,,,,,,,,
我全都相信,吴克群,,,,,,,,,,,,,,,
我叫小沈阳,小沈阳,,,,,,,,,,,,,,,
我对不起我,,,,,,,,,,,,,,,,
我对不起我,Hebe,,,,,,,,,,,,,,,
我很想爱他,林俊杰,,,,,,,,,,,,,,,
我愿人长久,李健,,,,,,,,,,,,,,,
我是认真的,曹方,,,,,,,,,,,,,,,
我是谁的谁,黄征,,,,,,,,,,,,,,,
我爱你中国,平安/黄英,,,,,,,,,,,,,,,
我的心好冷,Sara,,,,,,,,,,,,,,,
我的滑板鞋,庞麦郎,,,,,,,,,,,,,,,
我的雅典娜,薛之谦,,,,,,,,,,,,,,,
我飞故我在,林俊杰,,,,,,,,,,,,,,,
把幸福给你,尚雯婕,,,,,,,,,,,,,,,
掌声响起来,直通春晚学员,,,,,,,,,,,,,,,
"摇摆吧,70后",吉杰,,,,,,,,,,,,,,,
新年小情歌,大学生播客,,,,,,,,,,,,,,,
新年新征程,大学生播客,,,,,,,,,,,,,,,
旋转的时光,阿朵,,,,,,,,,,,,,,,
无声的吉他,张学友,,,,,,,,,,,,,,,
明天不上班,"谢帝,蔡健雅",,,,,,,,,,,,,,,
明年情人节,"丁当,何润东",,,,,,,,,,,,,,,
星星的妈妈,"华子,周子琰,张楚,回音哥,侯磊",,,,,,,,,,,,,,,
曾经太年轻,蓝又时,,,,,,,,,,,,,,,
最佳男配角,棒棒堂,,,,,,,,,,,,,,,
最后的天使,雷诺儿,,,,,,,,,,,,,,,
最好不相见,李漠,,,,,,,,,,,,,,,
最好的夜晚,"梁家辉,陈慧琳",,,,,,,,,,,,,,,
最浪漫的事,"胡海泉,毛妮卓玛",,,,,,,,,,,,,,,
最牛幸福年,"陈明,陈楚生,钟伟强,央吉玛,李祥祥",,,,,,,,,,,,,,,
月光下想你,sara,,,,,,,,,,,,,,,
有人在等我,韦礼安,,,,,,,,,,,,,,,
李柯男之歌,"张本煜,郑一帆",,,,,,,,,,,,,,,
某某 (新编),杨坤,,,,,,,,,,,,,,,
梦中的婚礼,sara,,,,,,,,,,,,,,,
樱桃色情人,许哲佩,,,,,,,,,,,,,,,
母爱天地间,谭晶,,,,,,,,,,,,,,,
每一颗星辰,"华晨宇,欧豪,白举纲,宁桓宇,于湉,张阳阳,饶威,左立,贾盛强,于朦胧,范世琦,居来提",,,,,,,,,,,,,,,
永远不回头,"萧敬腾,胡海泉,陈羽凡,范玮琪",,,,,,,,,,,,,,,
永远十八岁,苏妙玲,,,,,,,,,,,,,,,
泡面的幸福,"李泉,蔡妍",,,,,,,,,,,,,,,
浮沉主题曲,白百何,,,,,,,,,,,,,,,
湘江的笔画,李宇春,,,,,,,,,,,,,,,
漫步人生路,刘德华,,,,,,,,,,,,,,,
潇潇雨未歇,"周华健,苏慧伦",,,,,,,,,,,,,,,
灯火 (新编),蔡健雅,,,,,,,,,,,,,,,
灰鸟(live版),灰子,,,,,,,,,,,,,,,
爱不曾离开,许飞,,,,,,,,,,,,,,,
爱你爱不够,孙楠,,,,,,,,,,,,,,,
爱她没得救,"杜德伟,曹格,阿牛,品冠",,,,,,,,,,,,,,,
爱我还是他,王乃恩/山野,,,,,,,,,,,,,,,
爱的练习本,伊能静,,,,,,,,,,,,,,,
爱都是对的,胡夏,,,,,,,,,,,,,,,
爸爸去哪儿,群星,,,,,,,,,,,,,,,
爸爸去哪儿,"林志颖,Kimi,张亮,张悦轩,郭涛,郭子睿,王岳伦,王诗龄",,,,,,,,,,,,,,,
生命的意义,水木年华,,,,,,,,,,,,,,,
生活在他方,钟欣桐,,,,,,,,,,,,,,,
用一生回忆,唐嫣/罗晋,,,,,,,,,,,,,,,
用一生回忆,唐嫣,,,,,  /    罗晋,,,,,,,,,,
痛心的决定,妞妞（好声音学员）,,,,,,,,,,,,,,,
真爱的味道,张靓颖,,,,,,,,,,,,,,,
真爱等一下,"陶喆,蔡健雅",,,,,,,,,,,,,,,
神魔不信邪,任贤齐,,,,,,,,,,,,,,,
离开的理由,牛奶咖啡,,,,,,,,,,,,,,,
秋天的童话,张杰,,,,,,,,,,,,,,,
穷的只有爱,"张智成,杨谨",,,,,,,,,,,,,,,
突然想爱你,丁当,,,,,,,,,,,,,,,
第一颗钮扣,郑东河,,,,,,,,,,,,,,,
红 (？？？),泫雅,,,,,,,,,,,,,,,
纹身(live版),周华健,,,,,,,,,,,,,,,
终于说出口,"萧敬腾,唐一嘉",,,,,,,,,,,,,,,
给我你的爱,"张杰,林宥嘉",,,,,,,,,,,,,,,
给我爱过的,杨坤,,,,,,,,,,,,,,,
给自己的歌,纵贯线,,,,,,,,,,,,,,,
绽放的微笑,快乐家族,,,,,,,,,,,,,,,
美丽心世界,韩红,,,,,,,,,,,,,,,
美丽的神话,"纪敏佳,罗中旭",,,,,,,,,,,,,,,
老婆对我说,徐一鸣,,,,,,,,,,,,,,,
舞出我人生,"平安,金池",,,,,,,,,,,,,,,
许Sir思密达,"王麟,老猫",,,,,,,,,,,,,,,
走马看黄花,周迅,,,,,,,,,,,,,,,
跟你一辈子,"孙楠,徐千雅",,,,,,,,,,,,,,,
跟着感觉走,"胡海泉,丁于",,,,,,,,,,,,,,,
路（城市）,群星,,,,,,,,,,,,,,,
过得比我好,"何炅,邓丽欣",,,,,,,,,,,,,,,
还有我疼你,李宇春,,,,,,,,,,,,,,,
还要不要走,陈奕迅,,,,,,,,,,,,,,,
这一刻爱吧,付辛博,,,,,,,,,,,,,,,
这就是爱吗,容祖儿,,,,,,,,,,,,,,,
追梦赤子心,2013年快男12强,,,,,,,,,,,,,,,
那么爱的人,黄征,,,,,,,,,,,,,,,
那就这样吧,"刘雨潼,杨承熹,赵谨俨,朱晨辰",,,,,,,,,,,,,,,
邻家躲猫猫,梁咏琪,,,,,,,,,,,,,,,
都要好好的,小沈阳+沈春阳,,,,,,,,,,,,,,,
酒干倘卖无,"彭佳慧,顺子",,,,,,,,,,,,,,,
重作一个梦,任家萱,,,,,,,,,,,,,,,
陪你到终点,孙子涵/陆瑶,,,,,,,,,,,,,,,
陪我好不好,"陈佳薪,张智成",,,,,,,,,,,,,,,
静静的夜晚,王铮亮,,,,,,,,,,,,,,,
风儿阵阵吹,潘杰明,,,,,,,,,,,,,,,
鱼儿(live版),鲁向卉,,,,,,,,,,,,,,,
麋鹿的眼泪,唐朝乐队,,,,,,,,,,,,,,,
？？ (再见),孝琳(Sistar),,,,,,,,,,,,,,,
？？ (约定),金秀贤,,,,,,,,,,,,,,,
？？？？？,朴正炫,,,,,,,,,,,,,,,
？？？？？,"徐仁国,DK",,,,,,,,,,,,,,,
？？？？？,"Geeks,Mamamoo",,,,,,,,,,,,,,,
Believe In Music,苏打绿,,,,,,,,,,,,,,,
Finally (终于),J-Min,,,,,,,,,,,,,,,
I Am Yes I Am No,宋媛媛,,,,,,,,,,,,,,,
I Gotta Feelling,AK人声,,,,,,,,,,,,,,,
Knock On My Door,"Four Tops,The Supremes",,,,,,,,,,,,,,,
Love Warrior 战,尚雯婕,,,,,,,,,,,,,,,
Someone Like You,郑虹/胡彦斌,,,,,,,,,,,,,,,
Thunder (雷电),EXO-M,,,,,,,,,,,,,,,
You’re My Lady,Toheart(WooHyun&Key),,,,,,,,,,,,,,,
一个人 (Live),黄铃凯,,,,,,,,,,,,,,,
一个人 (Live),"铃凯,吴青峰",,,,,,,,,,,,,,,
你如今好吗?,许飞,,,,,,,,,,,,,,,
卷珠帘 (Live),霍尊,,,,,,,,,,,,,,,
太贪心(Blind),周觅,,,,,,,,,,,,,,,
思念谁 (Live),帕尔哈提,,,,,,,,,,,,,,,
我很忙 (Live),陈永馨,,,,,,,,,,,,,,,
爱着谁 (Live),耿斯汉,,,,,,,,,,,,,,,
秋意浓 (Live),刘明湘,,,,,,,,,,,,,,,
绝世神功2014,谢华,,,,,,,,,,,,,,,
针针扎 (Live),辛若天,,,,,,,,,,,,,,,
"风起时,想你",陈楚生,,,,,,,,,,,,,,,
香味（Live）,黄绮珊,,,,,,,,,,,,,,,
？ ？？？？,CNBLUE,,,,,,,,,,,,,,,
？？ (Ooh Ooh),"Eric Nam,？？ - Infinite",,,,,,,,,,,,,,,
？？ ？？？,15＆,,,,,,,,,,,,,,,
？？ ？？？,朴志胤,,,,,,,,,,,,,,,
？？？ (Rain),2PM,,,,,,,,,,,,,,,
？？？ ？？,？？,,,,,,,,,,,,,,,
？？？？ ？,崔振赫,,,,,,,,,,,,,,,
Back to the World,纯音乐,,,,,,,,,,,,,,,
It Should Be Easy,"Britney Spears, will.i.am",,,,,,,,,,,,,,,
Mr.Chu (On Stage),Apink,,,,,,,,,,,,,,,
Só Dan？O Samba,"Stan Getz,Jo？o Gilberto",,,,,,,,,,,,,,,
That Person (from,Ja Myoung Gu,,,,,,,,,,,,,,,
The World Is Ours,David Correy,,,,,,,,,,,,,,,
Wherever Together,HA:TFELT,,,,,,,,,,,,,,,
上瘾 (Overdose),EXO-M,,,,,,,,,,,,,,,
"下个,路口,见",李宇春,,,,,,,,,,,,,,,
墨荭潮 (Remix),"彭坦,CNdY",,,,,,,,,,,,,,,
益起走 easy go,周笔畅,,,,,,,,,,,,,,,
？ ？ (Tonight),WINNER,,,,,,,,,,,,,,,
？？（Inst.）,孝琳(Sistar),,,,,,,,,,,,,,,
？？？ (Growl),EXO,,,,,,,,,,,,,,,
？？？ (Growl),EXO-K,,,,,,,,,,,,,,,
A Moment Like This,中国梦之声,,,,,,,,,,,,,,,
Alone (Infinite H),,,,,,,,,,,,,,,,
Alone (Infinite H),Infinite,,,,,,,,,,,,,,,
Appa&#039;s Lesson,纯音乐,,,,,,,,,,,,,,,
Back At One (Live),余枫,,,,,,,,,,,,,,,
Butterfly (蝴蝶),"Henry,SEUL GI (SMROOKIES)",,,,,,,,,,,,,,,
Fantastic (迷幻),Henry,,,,,,,,,,,,,,,
Gold in Them Hills,Katie Melua,,,,,,,,,,,,,,,
I&#039;m Ready now,纯音乐,,,,,,,,,,,,,,,
Turn It Up (Intro),李夏怡,,,,,,,,,,,,,,,
一个人 (新编),黄铃凯,,,,,,,,,,,,,,,
一个人(live版),黄铃凯,,,,,,,,,,,,,,,
一生只爱一人,电视原声,,,,,,,,,,,,,,,
一首简单的歌,"莫龙丹,金志文",,,,,,,,,,,,,,,
七秒钟的记忆,徐良,,,,,  /    孙羽幽,,,,,,,,,,
不按牌理出牌,magic power,,,,,,,,,,,,,,,
两个人的荒岛,周定纬,,,,,,,,,,,,,,,
两颗心一起飞,"谭耀文,徐申东",,,,,,,,,,,,,,,
为什么不早说,"慕容晓晓,陈炳强",,,,,,,,,,,,,,,
你是我的距离,李峙,,,,,,,,,,,,,,,
倍儿爽(live版),大张伟,,,,,,,,,,,,,,,
像星 (？？？),K.Will,,,,,,,,,,,,,,,
元芳你怎么看,冷漠/赵小兵,,,,,,,,,,,,,,,
十七岁的雨季,"林志颖,快乐家族",,,,,,,,,,,,,,,
只需要一首歌,李慧珍/樊凡,,,,,,,,,,,,,,,
听得见的梦想,张惠妹,,,,,,,,,,,,,,,
喜欢你(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
大朋友小朋友,蘑菇兄弟,,,,,,,,,,,,,,,
女人们的咖啡,蔡淳佳,,,,,,,,,,,,,,,
她在睡前哭泣,"马达,林惠敏",,,,,,,,,,,,,,,
小星星 The Star,"尚雯婕,华晨宇",,,,,,,,,,,,,,,
山谷里的回声,"邓超,羽泉",,,,,,,,,,,,,,,
工体爱情故事,海鸣威,,,,,,,,,,,,,,,
当爱已成往事,"辛晓琪,周华健",,,,,,,,,,,,,,,
情人节的夜晚,"本兮,小贱",,,,,,,,,,,,,,,
想神马有神马,"李代沫,吴莫愁",,,,,,,,,,,,,,,
想要回到过去,何洁,,,,,,,,,,,,,,,
我不是我自己,陈楚生,,,,,,,,,,,,,,,
我不是高富帅,高安/曹磊,,,,,,,,,,,,,,,
我们去探险吧,"拜尔娜,姜琪航,王睿卓,张钰琪,曲婉婷,蹇佳成",,,,,,,,,,,,,,,
我们爱过就好,"薛之谦,黄龄",,,,,,,,,,,,,,,
挖蛤蜊(live版),沙洲,,,,,,,,,,,,,,,
敢问路在何方,刀郎,,,,,,,,,,,,,,,
明天天亮以后,艾梦萌,,,,,,,,,,,,,,,
最后一次寂寞,丁当,,,,,,,,,,,,,,,
最后一滴眼泪,刘若英,,,,,,,,,,,,,,,
最后一滴眼泪,纯音乐,,,,,,,,,,,,,,,
最爱的那个人,邻家王子,,,,,,,,,,,,,,,
月光 (Moonlight),EXO-M,,,,,,,,,,,,,,,
比想象更想你,品冠,,,,,,,,,,,,,,,
法海我不爱你,"孙子涵,李潇潇",,,,,,,,,,,,,,,
爱上你没道理,孙悦,,,,,,,,,,,,,,,
爱从分手开始,欧弟,,,,,,,,,,,,,,,
爱在天长地久,"张睿,刘惜君",,,,,,,,,,,,,,,
爱情三十六计,林军,,,,,,,,,,,,,,,
爱我的每个人,任家萱,,,,,,,,,,,,,,,
相爱多么难得,"孙子涵,李潇潇",,,,,,,,,,,,,,,
第五街的诱惑,Star4,,,,,,,,,,,,,,,
管他什么音乐,"陈俊豪,米可",,,,,,,,,,,,,,,
给你满分的我,曾轶可,,,,,,,,,,,,,,,
脚趾上的星光,李心洁,,,,,,,,,,,,,,,
让风吹吹我吧,羽泉,,,,,,,,,,,,,,,
请你继续爱我,"周艳泓,金润吉",,,,,,,,,,,,,,,
谈谈情说说爱,男才女貌,,,,,,,,,,,,,,,
越开心越寂寞,李克勤,,,,,,,,,,,,,,,
跟着你到天边,,,,,,,,,,,,,,,,
遇见明朗爱恋,大学生播客,,,,,,,,,,,,,,,
都要微笑好吗,angelababy,,,,,,,,,,,,,,,
错过（KTV版）,蔡卓妍,,,,,,,,,,,,,,,
？？ (Happiness),Red Velvet,,,,,,,,,,,,,,,
？？？ (Breath),"TAEYEON,JONGHYUN",,,,,,,,,,,,,,,
？？？ (像星),K.Will,,,,,,,,,,,,,,,
？？？ (野花),朴孝信,,,,,,,,,,,,,,,
Back To The Present,韩国原声带,,,,,,,,,,,,,,,
Better than A Dream,Katie Melua,,,,,,,,,,,,,,,
I Can Fly 我可以,陈冠希,,,,,,,,,,,,,,,
Intro(蒙古利亚),彭坦,,,,,,,,,,,,,,,
Make The World Move,Christina Aguilera/CeeLo Green,,,,,,,,,,,,,,,
One Night In 塞外,"郭京飞,袁咏仪,李倩,钱芳,杨皓宇,刘冠麟,张瑞涵",,,,,,,,,,,,,,,
Parler à mon père,C&eacute;line Dion,,,,,,,,,,,,,,,
Take Me (中文版),张根硕,,,,,,,,,,,,,,,
We Are One(live版),蔡健雅,,,,,,,,,,,,,,,
You Come To My Head,蔡健雅,,,,,,,,,,,,,,,
u are my everything,冯曦妤,,,,,,,,,,,,,,,
一起来（Live）,黄绮珊,,,,,,,,,,,,,,,
仰望雪域 新版,孟文豪,,,,,,,,,,,,,,,
元芳 你怎么看,冷漠/赵小兵,,,,,,,,,,,,,,,
光辉岁月 (Live),陈乐基;张心杰,,,,,,,,,,,,,,,
后会无期 (Live),张碧晨,,,,,,,,,,,,,,,
奔跑+冷酷到底,"羽泉,邓超",,,,,,,,,,,,,,,
彩铃 (Color Ring),WINNER,,,,,,,,,,,,,,,
心有爱 人有情,刘惜君,,,,,,,,,,,,,,,
拯救2013再生版,成龙,,,,,,,,,,,,,,,
"爱,有你才完整",魏晨,,,,,,,,,,,,,,,
爱回不来 新版,汪贤祖,,,,,,,,,,,,,,,
生命的尊严2010,水木年华,,,,,,,,,,,,,,,
画 (新编版Live),赵雷,,,,,,,,,,,,,,,
第十一年 (Live),刘金,,,,,,,,,,,,,,,
长江7号爱地球,张柏芝,,,,,,,,,,,,,,,
？ ？ (I’m Him),WINNER,,,,,,,,,,,,,,,
？？？ (Ride Me),Jay Park,,,,,,,,,,,,,,,
？？？？？ ？,"San E,Raina",,,,,,,,,,,,,,,
Bad Girl (坏女孩),"Henry,CHANYEOL (EXO)",,,,,,,,,,,,,,,
Don't Break My Heart,"陈羽凡,米可",,,,,,,,,,,,,,,
Europa (？？？）,少女时代,,,,,,,,,,,,,,,
Go Big Or Go Extinct,Tom Morello,,,,,,,,,,,,,,,
I don’t need a man,Miss A,,,,,,,,,,,,,,,
Let Me Go（DJ版）,苍井空,,,,,,,,,,,,,,,
MAMACITA (哎呀呀),Super Junior,,,,,,,,,,,,,,,
Saturday (星期六),Henry,,,,,,,,,,,,,,,
Summer party (Intro),"Girl's Day,David Kim",,,,,,,,,,,,,,,
We Are One (Ole Ola),"Pitbull,Jennifer Lopez,Claudia Leitte",,,,,,,,,,,,,,,
Whataya Want From Me,张玮/Adam Lambert,,,,,,,,,,,,,,,
XOXO (Kisses & Hugs),EXO-K,,,,,,,,,,,,,,,
XOXO (Kisses & Hugs),EXO-M,,,,,,,,,,,,,,,
all around the world,"justin bieber,ludacris",,,,,,,,,,,,,,,
我不是江南Style,妞妞（好声音学员）,,,,,,,,,,,,,,,
爱的独白 (Agape),张力尹,,,,,,,,,,,,,,,
？？ ？？ ？？,成诗京,,,,,,,,,,,,,,,
？？？ (Evanesce),Super Junior,,,,,,,,,,,,,,,
？？？ ？ ？？,Younha,,,,,,,,,,,,,,,
BnB (Bed & Breakfast),The Tourist,,,,,,,,,,,,,,,
Catch Me-If You Wanna,东方神起,,,,,,,,,,,,,,,
Dear…(亲爱的…),S.M. The Ballad,,,,,,,,,,,,,,,
Innovation Is Fashion,吉克隽逸,,,,,,,,,,,,,,,
Melody (Original mix),滨崎步,,,,,,,,,,,,,,,
Mr lovable(中文版),刘瑞琦,,,,,,,,,,,,,,,
No Love (Korean Ver.),Jun.K,,,,,,,,,,,,,,,
Vida (Afrojack Remix),Ricky Martin,,,,,,,,,,,,,,,
《我们》的故事,丁炜,,,,,,,,,,,,,,,
一场游戏一场梦,"陈羽凡,张石",,,,,,,,,,,,,,,
一寸光阴一寸心,电视原声,,,,,,,,,,,,,,,
一起吃苦的幸福,EXO,,,,,,,,,,,,,,,
万水千山总是爱,"安东阳,樊桐舟",,,,,,,,,,,,,,,
不小心（新版）,贺世哲,,,,,,,,,,,,,,,
为你我受冷风吹,"尚雯婕,曹轩宾",,,,,,,,,,,,,,,
为我们披上嫁衣,巫启贤,,,,,,,,,,,,,,,
你那里下雪了吗,DJ青城,,,,,,,,,,,,,,,
做最爱你的朋友,张翰,,,,,,,,,,,,,,,
傻子疯子和白痴,孙子涵/赖伟锋,,,,,,,,,,,,,,,
关于爱的两三事,黄韵玲,,,,,,,,,,,,,,,
其实我的心没走,"周艳泓,黑龙",,,,,,,,,,,,,,,
分手需要练习的,黄丽玲,,,,,,,,,,,,,,,
十七岁的北极星,范玮琪,,,,,,,,,,,,,,,
半个月亮爬上来,木江子组合,,,,,,,,,,,,,,,
卡西莫多的礼物,华晨宇,,,,,,,,,,,,,,,
原来过得很快乐,杨千嬅,,,,,,,,,,,,,,,
发生秀Fashion Show,江映蓉,,,,,,,,,,,,,,,
取名回忆的时光,"吴莫愁,李代沫",,,,,,,,,,,,,,,
唱歌吧，孩子们,"羽泉,杨宗纬,陈明",,,,,,,,,,,,,,,
土豪我们做朋友,"王麟,Dj Alex.x",,,,,,,,,,,,,,,
在一起 (独唱版),钟欣桐,,,,,,,,,,,,,,,
在一起，唱出爱,大学生播客,,,,,,,,,,,,,,,
天上没有乌云盖,羽泉,,,,,,,,,,,,,,,
女人到底想什么,张宇,,,,,,,,,,,,,,,
如果缘只到遇见,严艺丹,,,,,,,,,,,,,,,
如果缘只到遇见,电视原声,,,,,,,,,,,,,,,
如果缘只到遇见,"吴奇隆,严艺丹",,,,,,,,,,,,,,,
宇宙只有我和你,杨洋,,,,,,,,,,,,,,,
室友 (？？？？),"金艺林,Eddy Kim",,,,,,,,,,,,,,,
寂寞来了怎么办,吴克群,,,,,,,,,,,,,,,
寂静森林(live版),苏丹,,,,,,,,,,,,,,,
小宇宙 (钢琴曲),侯乐天,,,,,,,,,,,,,,,
小星星 (？？？),乐童音乐家,,,,,,,,,,,,,,,
年轻就是不一样,演员王洋,,,,,,,,,,,,,,,
年轻就是不一样,王洋(演员),,,,,,,,,,,,,,,
幸福像花儿一样,大学生播客,,,,,,,,,,,,,,,
弹着吉他的少年,新裤子,,,,,,,,,,,,,,,
当你老了 (新编),赵照,,,,,,,,,,,,,,,
当你老了(live版),赵照,,,,,,,,,,,,,,,
得天女者得天下,电视原声,,,,,,,,,,,,,,,
御龙&bull;三国志,林俊杰,,,,,,,,,,,,,,,
忘记你我做不到,"陈羽凡,贾建龙",,,,,,,,,,,,,,,
怀旧不需要借口,郭易,,,,,,,,,,,,,,,
我们都是孤独的,华晨宇,,,,,,,,,,,,,,,
我在桥上看风景,杨千嬅,,,,,,,,,,,,,,,
我就是喜欢这样,"任贤齐,丁当",,,,,,,,,,,,,,,
我就知道那是爱,梁静茹,,,,,,,,,,,,,,,
我所梦想的未来,刘明辉,,,,,,,,,,,,,,,
我是一个黑手党,电影原声,,,,,,,,,,,,,,,
我的快乐不收费,黄晓明,,,,,,,,,,,,,,,
我的眼泪为谁飞,小沈阳,,,,,,,,,,,,,,,
我终于失去了你,"范玮琪,六弦",,,,,,,,,,,,,,,
我要我们在一起,G.E.M.邓紫棋,,,,,,,,,,,,,,,
我要我们在一起,"杨宗纬,李泉",,,,,,,,,,,,,,,
我要我们在一起,"黄稔钦,许明明",,,,,,,,,,,,,,,
把情歌唱给你听,大学生播客,,,,,,,,,,,,,,,
无尽透明的思念,庾澄庆,,,,,,,,,,,,,,,
时间都去哪儿了,"赵萌萌,王铮亮",,,,,,,,,,,,,,,
明天我要嫁给你,莫文蔚,,,,,,,,,,,,,,,
明天我要嫁给你,黑豹乐队,,,,,,,,,,,,,,,
是否 + Love Is Over,"萧敬腾,马达",,,,,,,,,,,,,,,
有一种爱叫备胎,DJ小卷儿,,,,,,,,,,,,,,,
有种沉默叫想念,杨千嬅,,,,,,,,,,,,,,,
朋友圈 (专辑版),王麟,,,,,,,,,,,,,,,
梦想天空分外蓝,中国好声音学员,,,,,,,,,,,,,,,
没差（特别版）,吴莫愁,,,,,,,,,,,,,,,
没有目的地爱了,杨千嬅,,,,,,,,,,,,,,,
没有计划的旅行,李宇春,,,,,,,,,,,,,,,
海棠花兄弟之歌,电影原声,,,,,,,,,,,,,,,
爱情没什么道理,"戚薇,佟丽娅,高露",,,,,,,,,,,,,,,
爱是凝望又离开,陶喆,,,,,,,,,,,,,,,
爱要有你才完美,梁博/那英,,,,,,,,,,,,,,,
独一无二 only you,罗志祥,,,,,,,,,,,,,,,
看透爱情看透你,"云菲菲,冷漠",,,,,,,,,,,,,,,
短发 (？？？？),AOA,,,,,,,,,,,,,,,
第二天 (？？？),Juniel,,,,,,,,,,,,,,,
等你等了那么久,祁隆，乐凡,,,,,,,,,,,,,,,
老公亲亲我的嘴,刘羽,,,,,,,,,,,,,,,
胳膊枕 (？？？),Davichi,,,,,,,,,,,,,,,
让我一次爱个够,吴莫愁/庾澄庆,,,,,,,,,,,,,,,
让我一次爱个够,"萧敬腾,唐一嘉",,,,,,,,,,,,,,,
谁为你做的嫁衣,大学生播客,,,,,,,,,,,,,,,
路灯下的小姑娘,杨坤,,,,,,,,,,,,,,,
身披彩衣的姑娘,刀郎,,,,,,,,,,,,,,,
还能好好玩耍吗,黄雅莉,,,,,,,,,,,,,,,
这世界唯一的你,周迅,,,,,,,,,,,,,,,
那些年 (Back Then),张力尹,,,,,,,,,,,,,,,
？ ？？(两个人),？？？,,,,,,,,,,,,,,,
？？ ？ (One More),Fiestar,,,,,,,,,,,,,,,
？？ ？ ？？ ？,Hi.ni,,,,,,,,,,,,,,,
？？ ？？. ？？,"？？？,Rain",,,,,,,,,,,,,,,
"First Night, First Day",纯音乐,,,,,,,,,,,,,,,
"Grand Bazaar, Istanbul",Thomas Newman,,,,,,,,,,,,,,,
Missing (Original mix),滨崎步,,,,,,,,,,,,,,,
Set Me Free(放过我),TAEYEON,,,,,,,,,,,,,,,
Set Me Free(放过我),张力尹,,,,,,,,,,,,,,,
Vida (官方中文版),"Ricky Martin,金贵晟,李尚尚,隔壁团,林育群,刘伟德,林奕匡",,,,,,,,,,,,,,,
一路上有你 (Live),张碧晨;魏雪漫,,,,,,,,,,,,,,,
入迷（Spellbound）,东方神起,,,,,,,,,,,,,,,
如果云知道 (Live),陈永馨;刘珂,,,,,,,,,,,,,,,
我如此爱你 (Live),王凯琪,,,,,,,,,,,,,,,
"数到三,一起放手",王铮亮,,,,,,,,,,,,,,,
木偶 ？？？？？,Stellar,,,,,,,,,,,,,,,
没那么简单 (Live),胡彦斌,,,,,,,,,,,,,,,
火烧的寂寞 (Live),余枫,,,,,,,,,,,,,,,
爱你的宿命 (Live),张碧晨,,,,,,,,,,,,,,,
窃窃私语 (Whisper),少女时代-太蒂徐,,,,,,,,,,,,,,,
贝加尔湖畔 (Live),李维;周深,,,,,,,,,,,,,,,
这首歌 (？ ？？),"Loco,Mamamoo",,,,,,,,,,,,,,,
？？ ？？...？？,LYn,,,,,,,,,,,,,,,
？？？ (Feat. Lena),宣美,,,,,,,,,,,,,,,
？？？ (Piano Ver.),韩国原声带,,,,,,,,,,,,,,,
？？？ ？？？？,December,,,,,,,,,,,,,,,
？？？ ？？？？,？？？,,,,,,,,,,,,,,,
？？？？ (Crooked),G-Dragon,,,,,,,,,,,,,,,
Christ in the Mountains,纯音乐,,,,,,,,,,,,,,,
Give Life Back to Music,Daft Punk,,,,,,,,,,,,,,,
Now it’s a brave time,梁晓雪,,,,,,,,,,,,,,,
Song 4 u (Original mix),滨崎步,,,,,,,,,,,,,,,
Take Me (Original Ver.),张根硕,,,,,,,,,,,,,,,
When It&#039;s All Over,Alicia Keys,,,,,,,,,,,,,,,
everybody loves a lover,"范晓萱,d.d",,,,,,,,,,,,,,,
stand in grave现场版,梁晓雪,,,,,,,,,,,,,,,
一起摇摆(抢鲜版),汪峰,,,,,,,,,,,,,,,
倍儿爽（Remix版）,大张伟,,,,,,,,,,,,,,,
刘瑞琦倾心推荐01,刘瑞琦,,,,,,,,,,,,,,,
孩子对不起 (MV版),杨子军,,,,,,,,,,,,,,,
